"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"15463","OPTCUR","USDINR","OPTION","13-Oct-2023",85,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.3775,2.2325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.805,"USDINR"
"15467","OPTCUR","USDINR","OPTION","13-Oct-2023",85.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.8775,2.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.305,"USDINR"
"15475","OPTCUR","USDINR","OPTION","13-Oct-2023",86.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.87,3.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.26,"USDINR"
"15477","OPTCUR","USDINR","OPTION","13-Oct-2023",86.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.12,3.975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.505,"USDINR"
"15481","OPTCUR","USDINR","OPTION","13-Oct-2023",87.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.62,4.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.9975,"USDINR"
"15485","OPTCUR","USDINR","OPTION","13-Oct-2023",87.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.12,4.975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4925,"USDINR"
"15487","OPTCUR","USDINR","OPTION","13-Oct-2023",88,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.37,5.225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.74,"USDINR"
"6130","OPTCUR","USDINR","OPTION","13-Oct-2023",88.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.12,5.975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.74,"USDINR"
"1746","OPTCUR","USDINR","OPTION","13-Oct-2023",89,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.37,6.225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.66,"USDINR"
"6187","OPTCUR","USDINR","OPTION","20-Oct-2023",77.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.2975,6.1525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.5025,"USDINR"
"6233","OPTCUR","USDINR","OPTION","20-Oct-2023",78.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.0475,4.9025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.265,"USDINR"
"6237","OPTCUR","USDINR","OPTION","20-Oct-2023",79,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.7975,4.6525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.02,"USDINR"
"6263","OPTCUR","USDINR","OPTION","20-Oct-2023",79.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.29,4.145,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7175,"USDINR"
"6269","OPTCUR","USDINR","OPTION","20-Oct-2023",79.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.04,3.895,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.4675,"USDINR"
"6272","OPTCUR","USDINR","OPTION","20-Oct-2023",80,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",35,1,1000,0.0025,"US Dollars","","","","",2.79,3.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2175,"USDINR"
"6295","OPTCUR","USDINR","OPTION","20-Oct-2023",80.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",12,1,1000,0.0025,"US Dollars","","","","",2.54,3.395,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9675,"USDINR"
"6303","OPTCUR","USDINR","OPTION","20-Oct-2023",80.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",30,1,1000,0.0025,"US Dollars","","","","",2.29,3.145,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7175,"USDINR"
"6336","OPTCUR","USDINR","OPTION","20-Oct-2023",81.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.5425,2.3975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.97,"USDINR"
"6414","OPTCUR","USDINR","OPTION","20-Oct-2023",82.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",13,1,1000,0.0025,"US Dollars","","","","",0.5675,1.3725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.97,"USDINR"
"11938","OPTCUR","USDINR","OPTION","20-Oct-2023",82.375,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.455,1.235,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.845,"USDINR"
"6451","OPTCUR","USDINR","OPTION","20-Oct-2023",82.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",958,1,1000,0.0025,"US Dollars","","","","",0.165,0.825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.495,"USDINR"
"11942","OPTCUR","USDINR","OPTION","20-Oct-2023",82.875,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",842,1,1000,0.0025,"US Dollars","","","","",0.08,0.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.385,"USDINR"
"15410","OPTCUR","USDINR","OPTION","13-Oct-2023",78.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.2775,5.1325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.745,"USDINR"
"15470","OPTCUR","USDINR","OPTION","13-Oct-2023",86,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15439","OPTCUR","USDINR","OPTION","13-Oct-2023",82,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",6358,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11891","OPTCUR","USDINR","OPTION","13-Oct-2023",82.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.6525,1.5075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.985,"USDINR"
"11940","OPTCUR","USDINR","OPTION","20-Oct-2023",82.625,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",137,1,1000,0.0025,"US Dollars","","","","",0.2825,0.9925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6375,"USDINR"
"10661","OPTCUR","USDINR","OPTION","13-Oct-2023",83.875,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2825,"USDINR"
"1154","OPTCUR","USDINR","OPTION","13-Oct-2023",84.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.17,"USDINR"
"15472","OPTCUR","USDINR","OPTION","13-Oct-2023",86.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15480","OPTCUR","USDINR","OPTION","13-Oct-2023",87.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"15469","OPTCUR","USDINR","OPTION","13-Oct-2023",85.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.1275,2.9825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.555,"USDINR"
"15471","OPTCUR","USDINR","OPTION","13-Oct-2023",86,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.3775,3.2325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.805,"USDINR"
"15473","OPTCUR","USDINR","OPTION","13-Oct-2023",86.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.6275,3.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.055,"USDINR"
"15486","OPTCUR","USDINR","OPTION","13-Oct-2023",88,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15397","OPTCUR","USDINR","OPTION","13-Oct-2023",76.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15427","OPTCUR","USDINR","OPTION","13-Oct-2023",80.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",183,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15457","OPTCUR","USDINR","OPTION","13-Oct-2023",84.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",6,1,1000,0.0025,"US Dollars","","","","",0.6275,1.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.055,"USDINR"
"1370","OPTCUR","USDINR","OPTION","13-Oct-2023",88.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"3919","OPTCUR","USDINR","OPTION","13-Oct-2023",88.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"6131","OPTCUR","USDINR","OPTION","20-Oct-2023",76.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.0525,6.9075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2475,"USDINR"
"6181","OPTCUR","USDINR","OPTION","20-Oct-2023",77.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.5475,6.4025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.75,"USDINR"
"6334","OPTCUR","USDINR","OPTION","20-Oct-2023",81,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.79,2.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2175,"USDINR"
"6129","OPTCUR","USDINR","OPTION","13-Oct-2023",88.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"1745","OPTCUR","USDINR","OPTION","13-Oct-2023",89,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10663","OPTCUR","USDINR","OPTION","13-Oct-2023",89.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15391","OPTCUR","USDINR","OPTION","13-Oct-2023",76,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15399","OPTCUR","USDINR","OPTION","13-Oct-2023",77,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15405","OPTCUR","USDINR","OPTION","13-Oct-2023",77.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"15423","OPTCUR","USDINR","OPTION","13-Oct-2023",80,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",22,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15429","OPTCUR","USDINR","OPTION","13-Oct-2023",80.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15435","OPTCUR","USDINR","OPTION","13-Oct-2023",81.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15453","OPTCUR","USDINR","OPTION","13-Oct-2023",83.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",6150,1,1000,0.0025,"US Dollars","","","","",0.13,0.955,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5425,"USDINR"
"15459","OPTCUR","USDINR","OPTION","13-Oct-2023",84.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.8775,1.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.305,"USDINR"
"15465","OPTCUR","USDINR","OPTION","13-Oct-2023",85.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.6275,2.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.055,"USDINR"
"15483","OPTCUR","USDINR","OPTION","13-Oct-2023",87.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.87,4.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.245,"USDINR"
"15419","OPTCUR","USDINR","OPTION","13-Oct-2023",79.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15449","OPTCUR","USDINR","OPTION","13-Oct-2023",83.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",287065,1,1000,0.0025,"US Dollars","","","","",0.0025,0.33,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.09,"USDINR"
"15479","OPTCUR","USDINR","OPTION","13-Oct-2023",87,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.37,4.225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.75,"USDINR"
"11892","OPTCUR","USDINR","OPTION","13-Oct-2023",82.125,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2725,"USDINR"
"11916","OPTCUR","USDINR","OPTION","13-Oct-2023",82.375,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",6102,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11926","OPTCUR","USDINR","OPTION","13-Oct-2023",82.625,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",14183,1,1000,0.0025,"US Dollars","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10664","OPTCUR","USDINR","OPTION","13-Oct-2023",89.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.62,6.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0075,"USDINR"
"11928","OPTCUR","USDINR","OPTION","13-Oct-2023",82.875,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",66823,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"11936","OPTCUR","USDINR","OPTION","20-Oct-2023",82.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.7,1.52,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.04,"USDINR"
"10662","OPTCUR","USDINR","OPTION","13-Oct-2023",83.875,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.25,1.095,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.92,"USDINR"
"1155","OPTCUR","USDINR","OPTION","13-Oct-2023",84.125,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.4925,1.3475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8825,"USDINR"
"1379","OPTCUR","USDINR","OPTION","13-Oct-2023",88.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.62,5.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.71,"USDINR"
"3920","OPTCUR","USDINR","OPTION","13-Oct-2023",88.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.87,5.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.71,"USDINR"
"6857","OPTCUR","USDINR","OPTION","20-Oct-2023",76.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.3025,7.1575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2175,"USDINR"
"6170","OPTCUR","USDINR","OPTION","20-Oct-2023",77,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.8025,6.6575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6,"USDINR"
"6191","OPTCUR","USDINR","OPTION","20-Oct-2023",77.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.0475,5.9025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2525,"USDINR"
"6382","OPTCUR","USDINR","OPTION","20-Oct-2023",81.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.2925,2.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.72,"USDINR"
"6199","OPTCUR","USDINR","OPTION","20-Oct-2023",78,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.7975,5.6525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.005,"USDINR"
"6388","OPTCUR","USDINR","OPTION","20-Oct-2023",81.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.0475,1.8925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.47,"USDINR"
"6212","OPTCUR","USDINR","OPTION","20-Oct-2023",78.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.5475,5.4025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.7575,"USDINR"
"6412","OPTCUR","USDINR","OPTION","20-Oct-2023",82,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",9,1,1000,0.0025,"US Dollars","","","","",0.8025,1.6375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.22,"USDINR"
"6218","OPTCUR","USDINR","OPTION","20-Oct-2023",78.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.2975,5.1525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5125,"USDINR"
"6432","OPTCUR","USDINR","OPTION","20-Oct-2023",82.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",5,1,1000,0.0025,"US Dollars","","","","",0.3475,1.0975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7225,"USDINR"
"6259","OPTCUR","USDINR","OPTION","20-Oct-2023",79.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.5475,4.4025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7775,"USDINR"
"6309","OPTCUR","USDINR","OPTION","20-Oct-2023",80.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",22,1,1000,0.0025,"US Dollars","","","","",2.0175,2.8725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.445,"USDINR"
"6474","OPTCUR","USDINR","OPTION","20-Oct-2023",83,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",7150,1,1000,0.0025,"US Dollars","","","","",0.01,0.56,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.285,"USDINR"
"11944","OPTCUR","USDINR","OPTION","20-Oct-2023",83.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",10480,1,1000,0.0025,"US Dollars","","","","",0.0025,0.44,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1975,"USDINR"
"6478","OPTCUR","USDINR","OPTION","20-Oct-2023",83.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",67984,1,1000,0.0025,"US Dollars","","","","",0.0025,0.34,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.13,"USDINR"
"11946","OPTCUR","USDINR","OPTION","20-Oct-2023",83.375,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",31454,1,1000,0.0025,"US Dollars","","","","",0.0025,0.2525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0775,"USDINR"
"6532","OPTCUR","USDINR","OPTION","20-Oct-2023",83.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",78198,1,1000,0.0025,"US Dollars","","","","",0.0025,0.1875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0425,"USDINR"
"8654","OPTCUR","USDINR","OPTION","20-Oct-2023",83.625,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",37665,1,1000,0.0025,"US Dollars","","","","",0.0025,0.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"USDINR"
"6609","OPTCUR","USDINR","OPTION","20-Oct-2023",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",36586,1,1000,0.0025,"US Dollars","","","","",0.0025,0.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"USDINR"
"10665","OPTCUR","USDINR","OPTION","20-Oct-2023",83.875,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.1225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3325,"USDINR"
"6638","OPTCUR","USDINR","OPTION","20-Oct-2023",84,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",17766,1,1000,0.0025,"US Dollars","","","","",0.0025,0.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"USDINR"
